"Label (Grouping)","Population 16 years and over","Population 16 years and over!!AGE","Population 16 years and over!!AGE!!16 to 19 years","Population 16 years and over!!AGE!!20 to 24 years","Population 16 years and over!!AGE!!25 to 29 years","Population 16 years and over!!AGE!!30 to 34 years","Population 16 years and over!!AGE!!35 to 44 years","Population 16 years and over!!AGE!!45 to 54 years","Population 16 years and over!!AGE!!55 to 59 years","Population 16 years and over!!AGE!!60 to 64 years","Population 16 years and over!!AGE!!65 to 74 years","Population 16 years and over!!AGE!!75 years and over","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Population 20 to 64 years","Population 20 to 64 years!!SEX","Population 20 to 64 years!!SEX!!Male","Population 20 to 64 years!!SEX!!Female","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17  years","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children 6 to 17 years only","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level","Population 20 to 64 years!!DISABILITY STATUS","Population 20 to 64 years!!DISABILITY STATUS!!With any disability","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher"
"        Estimate","5.5%","","18.8%","10.9%","6.3%","5.2%","4.2%","4.0%","3.9%","3.6%","3.6%","3.4%","","4.3%","9.1%","10.4%","4.5%","8.3%","7.5%","8.2%","7.1%","4.1%","5.1%","","5.4%","4.9%","4.8%","5.4%","5.9%","4.3%","","22.5%","3.8%","","12.6%","","4.5%","8.5%","5.8%","4.7%","2.9%"
"        Margin of Error","±0.1","","±0.5","±0.2","±0.2","±0.2","±0.1","±0.1","±0.1","±0.2","±0.2","±0.4","","±0.1","±0.2","±1.3","±0.2","±2.6","±0.3","±0.4","±0.2","±0.1","±0.1","","±0.1","±0.1","±0.1","±0.3","±0.3","±0.2","","±0.4","±0.1","","±0.4","","±0.1","±0.3","±0.1","±0.1","±0.1"
"North Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","8,233,448","","552,001","697,588","706,499","656,078","1,298,033","1,376,281","683,840","635,115","976,794","651,219","","5,797,723","1,741,169","97,218","232,128","5,621","210,932","148,657","625,732","5,422,254","6,053,434","","2,967,277","3,086,157","1,083,520","250,349","207,301","625,870","","798,008","5,122,495","","680,415","","5,355,846","585,555","1,289,558","1,719,509","1,761,224"
"        Margin of Error","±2,680","","±2,699","±1,683","±1,312","±1,070","±1,338","±1,226","±4,474","±4,659","±916","±876","","±5,799","±3,023","±1,492","±1,417","±580","±5,204","±3,561","±865","±2,127","±1,621","","±1,223","±1,358","±8,209","±4,326","±3,700","±6,208","","±9,122","±9,150","","±6,086","","±1,660","±6,994","±11,066","±9,012","±14,695"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","62.4%","","39.2%","74.8%","83.3%","82.9%","82.8%","79.8%","70.5%","53.7%","23.7%","6.4%","","61.7%","62.9%","54.3%","67.1%","69.4%","74.0%","67.1%","72.1%","61.0%","76.8%","","81.7%","72.1%","74.2%","70.8%","66.3%","78.2%","","49.7%","82.2%","","39.7%","","77.1%","59.4%","71.1%","78.7%","85.7%"
"        Margin of Error","±0.1","","±0.5","±0.5","±0.4","±0.4","±0.2","±0.3","±0.4","±0.5","±0.3","±0.2","","±0.1","±0.3","±1.0","±0.6","±4.8","±0.8","±1.0","±0.4","±0.1","±0.2","","±0.2","±0.2","±0.3","±0.7","±0.8","±0.4","","±0.5","±0.1","","±0.5","","±0.2","±0.5","±0.4","±0.2","±0.2"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","57.9%","","30.2%","62.1%","74.9%","76.7%","78.2%","76.7%","68.0%","52.1%","22.9%","6.2%","","57.8%","56.5%","49.1%","63.5%","57.3%","68.7%","58.6%","65.6%","57.3%","71.6%","","75.2%","68.1%","69.9%","65.5%","61.3%","74.6%","","39.2%","78.2%","","34.5%","","72.8%","54.4%","66.3%","73.9%","82.7%"
"        Margin of Error","±0.1","","±0.5","±0.5","±0.4","±0.4","±0.3","±0.3","±0.4","±0.4","±0.3","±0.2","","±0.2","±0.3","±1.1","±0.6","±5.1","±0.7","±1.0","±0.4","±0.2","±0.2","","±0.2","±0.2","±0.4","±0.7","±0.9","±0.4","","±0.5","±0.2","","±0.4","","±0.2","±0.6","±0.4","±0.2","±0.2"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5.6%","","20.1%","10.6%","7.0%","5.1%","4.3%","3.7%","3.5%","3.0%","3.1%","3.2%","","4.4%","9.1%","8.2%","3.9%","8.3%","5.8%","8.7%","5.8%","4.3%","5.1%","","4.8%","5.3%","5.6%","6.9%","7.3%","4.6%","","20.8%","3.5%","","11.9%","","4.4%","8.4%","6.0%","4.5%","2.4%"
"        Margin of Error","±0.1","","±0.7","±0.4","±0.3","±0.2","±0.2","±0.1","±0.2","±0.2","±0.3","±0.6","","±0.1","±0.3","±0.8","±0.4","±3.8","±0.6","±0.8","±0.3","±0.1","±0.1","","±0.1","±0.1","±0.2","±0.5","±0.6","±0.2","","±0.5","±0.1","","±0.5","","±0.1","±0.3","±0.2","±0.1","±0.1"
"North Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","598,271","","38,787","64,416","61,376","54,103","88,146","83,510","49,237","45,813","61,239","51,644","","529,248","15,977","26,707","9,068","656","5,836","10,779","18,600","518,391","446,601","","234,421","212,180","77,503","21,234","18,436","37,833","","45,471","393,392","","38,373","","382,185","20,176","93,219","144,957","123,833"
"        Margin of Error","±557","","±645","±549","±565","±494","±844","±749","±799","±796","±267","±162","","±749","±452","±623","±394","±265","±635","±897","±201","±459","±618","","±646","±639","±1,393","±1,092","±782","±1,076","","±1,905","±1,926","","±1,296","","±615","±1,041","±1,756","±2,247","±2,282"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","70.3%","","51.6%","83.7%","88.2%","89.1%","88.2%","86.4%","80.9%","66.1%","32.3%","8.1%","","70.2%","79.6%","58.6%","75.9%","77.0%","80.8%","77.1%","78.0%","70.1%","84.3%","","88.0%","80.1%","80.5%","76.5%","75.7%","85.1%","","55.9%","88.4%","","57.9%","","84.3%","66.4%","80.2%","84.8%","89.8%"
"        Margin of Error","±0.3","","±1.4","±1.2","±0.9","±0.8","±0.7","±0.7","±1.2","±1.3","±1.0","±0.6","","±0.3","±3.2","±1.9","±2.9","±13.9","±4.7","±2.7","±2.3","±0.3","±0.4","","±0.4","±0.5","±0.9","±2.1","±2.2","±1.2","","±2.0","±0.3","","±2.1","","±0.3","±2.7","±0.7","±0.6","±0.6"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","67.2%","","45.9%","76.3%","82.9%","85.6%","85.5%","84.0%","79.3%","65.2%","31.8%","8.1%","","67.7%","70.3%","51.6%","72.2%","62.0%","75.4%","72.2%","71.2%","67.6%","80.8%","","83.5%","77.9%","78.4%","73.8%","73.5%","83.3%","","48.6%","85.7%","","54.3%","","81.6%","61.2%","77.1%","81.8%","88.0%"
"        Margin of Error","±0.4","","±1.5","±1.3","±1.1","±1.0","±0.6","±0.8","±1.2","±1.3","±1.0","±0.6","","±0.3","±3.7","±1.8","±3.1","±23.1","±4.8","±3.0","±2.4","±0.4","±0.4","","±0.5","±0.6","±1.0","±2.4","±2.3","±1.2","","±1.9","±0.4","","±2.0","","±0.4","±2.8","±0.9","±0.6","±0.7"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2.8%","","9.9%","4.1%","3.2%","2.1%","1.9%","2.4%","1.9%","1.3%","1.6%","0.6%","","2.2%","7.3%","11.5%","1.3%","16.1%","4.5%","3.6%","4.4%","2.2%","2.5%","","2.6%","2.3%","2.2%","3.1%","2.6%","1.6%","","12.6%","1.7%","","5.6%","","2.2%","7.7%","3.3%","2.1%","0.9%"
"        Margin of Error","±0.2","","±1.5","±0.6","±0.7","±0.5","±0.3","±0.4","±0.4","±0.5","±0.5","±0.4","","±0.1","±2.3","±1.4","±0.8","±18.9","±2.5","±1.4","±1.4","±0.2","±0.2","","±0.2","±0.3","±0.5","±1.3","±1.0","±0.4","","±1.4","±0.1","","±1.0","","±0.2","±1.5","±0.5","±0.3","±0.2"
"Ohio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","9,356,584","","617,257","763,550","789,434","732,441","1,391,747","1,514,333","825,434","781,094","1,116,639","824,655","","7,754,705","1,109,308","18,788","209,308","2,927","81,043","180,505","299,287","7,564,239","6,798,033","","3,370,556","3,427,477","1,189,665","275,440","234,045","680,180","","881,784","5,783,577","","808,818","","6,034,483","495,162","1,860,043","1,855,207","1,824,071"
"        Margin of Error","±2,453","","±2,712","±1,523","±997","±1,004","±1,385","±1,248","±4,731","±4,760","±773","±673","","±3,803","±2,743","±1,166","±1,360","±332","±2,908","±3,422","±580","±2,167","±1,416","","±946","±1,145","±7,056","±4,584","±3,099","±4,867","","±9,352","±9,846","","±8,257","","±1,528","±6,234","±10,990","±9,413","±13,566"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","63.3%","","46.2%","78.3%","84.2%","83.7%","83.4%","81.0%","71.8%","56.7%","25.4%","6.3%","","63.3%","62.1%","57.0%","65.5%","67.6%","69.4%","65.5%","68.3%","63.1%","77.9%","","81.8%","74.2%","77.2%","75.7%","69.4%","80.4%","","49.2%","83.7%","","42.0%","","77.9%","52.8%","72.6%","80.4%","87.6%"
"        Margin of Error","±0.1","","±0.4","±0.3","±0.3","±0.3","±0.3","±0.2","±0.3","±0.3","±0.3","±0.1","","±0.1","±0.3","±2.3","±0.7","±5.2","±1.3","±0.9","±0.6","±0.1","±0.1","","±0.2","±0.2","±0.3","±0.6","±0.7","±0.4","","±0.4","±0.1","","±0.4","","±0.1","±0.5","±0.2","±0.2","±0.2"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","59.8%","","38.6%","71.0%","78.7%","79.1%","79.4%","77.9%","69.5%","55.2%","24.6%","6.1%","","60.4%","54.9%","50.1%","63.0%","61.3%","64.1%","58.4%","63.2%","60.4%","74.0%","","77.4%","70.7%","73.2%","70.7%","64.9%","77.1%","","37.9%","80.9%","","37.1%","","74.4%","46.5%","68.5%","76.8%","85.6%"
"        Margin of Error","±0.1","","±0.4","±0.4","±0.3","±0.3","±0.3","±0.2","±0.3","±0.3","±0.3","±0.1","","±0.1","±0.3","±2.5","±0.7","±5.8","±1.4","±1.0","±0.6","±0.1","±0.2","","±0.2","±0.2","±0.3","±0.6","±0.7","±0.4","","±0.4","±0.1","","±0.4","","±0.2","±0.5","±0.2","±0.2","±0.2"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5.3%","","16.5%","9.1%","6.3%","5.2%","4.5%","3.8%","3.2%","2.7%","3.1%","3.0%","","4.3%","11.5%","11.9%","3.7%","9.4%","7.5%","10.5%","7.3%","4.3%","4.9%","","5.1%","4.6%","5.0%","6.6%","6.4%","4.1%","","22.9%","3.2%","","11.5%","","4.3%","12.0%","5.7%","4.2%","2.0%"
"        Margin of Error","±0.1","","±0.5","±0.3","±0.3","±0.2","±0.2","±0.1","±0.2","±0.2","±0.2","±0.4","","±0.1","±0.3","±2.2","±0.5","±5.5","±0.9","±0.8","±0.4","±0.1","±0.1","","±0.1","±0.1","±0.2","±0.4","±0.5","±0.2","","±0.4","±0.1","","±0.4","","±0.1","±0.4","±0.2","±0.1","±0.1"
"Oklahoma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,080,177","","210,535","277,554","276,520","266,891","486,507","468,816","253,549","236,411","350,581","252,813","","2,299,998","220,596","221,941","68,999","5,067","75,084","188,492","268,805","2,128,584","2,266,248","","1,135,454","1,130,794","417,991","94,741","91,620","231,630","","325,079","1,882,705","","320,585","","1,988,694","225,906","610,477","634,660","517,651"
"        Margin of Error","±1,023","","±1,266","±790","±781","±771","±812","±885","±1,942","±1,940","±556","±410","","±2,330","±1,365","±1,971","±846","±312","±2,432","±2,694","±460","±881","±967","","±785","±848","±2,908","±1,918","±1,849","±2,322","","±3,475","±3,952","","±3,253","","±978","±3,126","±4,492","±4,508","±5,180"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","61.2%","","41.1%","74.2%","80.3%","79.6%","79.7%","76.9%","67.9%","54.1%","25.9%","7.8%","","60.7%","61.9%","60.0%","65.8%","69.3%","71.0%","62.5%","69.8%","60.0%","74.5%","","79.8%","69.2%","71.5%","67.6%","63.5%","76.3%","","47.2%","81.0%","","42.5%","","74.6%","57.5%","69.4%","76.5%","85.8%"
"        Margin of Error","±0.2","","±0.7","±0.5","±0.4","±0.5","±0.3","±0.4","±0.5","±0.6","±0.4","±0.3","","±0.2","±0.7","±0.5","±1.1","±6.7","±1.0","±0.6","±0.5","±0.2","±0.2","","±0.2","±0.3","±0.4","±0.8","±1.0","±0.5","","±0.6","±0.2","","±0.6","","±0.2","±0.6","±0.3","±0.3","±0.3"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","57.5%","","33.3%","66.0%","74.2%","74.7%","75.9%","73.8%","65.6%","52.7%","25.3%","7.6%","","57.5%","54.8%","55.4%","62.6%","61.7%","66.8%","57.7%","65.2%","56.9%","70.3%","","74.9%","65.8%","68.0%","63.5%","60.0%","73.1%","","38.4%","77.7%","","37.9%","","70.9%","53.3%","65.3%","72.6%","83.3%"
"        Margin of Error","±0.2","","±0.6","±0.6","±0.5","±0.5","±0.4","±0.4","±0.5","±0.6","±0.4","±0.3","","±0.2","±0.7","±0.4","±1.1","±8.4","±1.1","±0.7","±0.6","±0.2","±0.2","","±0.2","±0.3","±0.4","±0.9","±1.0","±0.6","","±0.6","±0.2","","±0.6","","±0.2","±0.6","±0.3","±0.3","±0.3"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5.1%","","16.4%","8.6%","5.8%","5.0%","4.2%","3.7%","3.3%","2.5%","2.3%","2.0%","","4.3%","9.5%","7.5%","3.3%","7.1%","4.8%","7.0%","5.3%","4.2%","4.7%","","4.8%","4.6%","4.7%","5.8%","5.4%","4.0%","","18.6%","3.3%","","10.3%","","4.2%","7.3%","5.6%","4.2%","1.9%"
"        Margin of Error","±0.1","","±0.8","±0.5","±0.3","±0.4","±0.2","±0.2","±0.3","±0.2","±0.2","±0.5","","±0.1","±0.6","±0.4","±0.6","±6.1","±0.6","±0.4","±0.4","±0.1","±0.1","","±0.1","±0.1","±0.2","±0.6","±0.5","±0.3","","±0.7","±0.1","","±0.5","","±0.1","±0.4","±0.2","±0.2","±0.1"
"Oregon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,361,188","","197,161","265,077","293,282","290,946","547,549","513,855","265,668","278,095","430,727","278,828","","2,877,570","61,599","37,606","152,838","13,019","92,494","126,062","366,101","2,638,096","2,454,472","","1,227,950","1,226,522","403,164","94,530","81,492","227,142","","319,418","2,102,246","","289,571","","2,189,395","206,022","475,251","752,281","755,841"
"        Margin of Error","±1,337","","±1,535","±1,005","±743","±703","±950","±833","±2,525","±2,638","±639","±471","","±4,216","±1,045","±1,454","±1,385","±587","±3,550","±2,469","±675","±1,189","±1,113","","±684","±783","±3,599","±2,471","±1,966","±3,170","","±5,318","±5,509","","±4,315","","±1,067","±3,622","±4,758","±5,491","±5,991"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","62.4%","","40.6%","77.1%","82.9%","82.7%","83.4%","80.9%","71.5%","54.3%","22.9%","5.9%","","61.6%","65.8%","60.2%","64.9%","72.8%","75.8%","65.2%","72.7%","60.7%","77.5%","","81.9%","73.1%","73.6%","71.1%","63.8%","78.1%","","49.5%","82.7%","","45.8%","","77.5%","65.8%","71.4%","76.9%","85.1%"
"        Margin of Error","±0.2","","±0.9","±0.7","±0.5","±0.5","±0.4","±0.5","±0.6","±0.6","±0.5","±0.3","","±0.2","±1.5","±1.5","±1.0","±3.1","±1.2","±1.0","±0.6","±0.2","±0.2","","±0.3","±0.3","±0.5","±1.1","±1.3","±0.6","","±0.8","±0.2","","±0.7","","±0.2","±0.8","±0.5","±0.4","±0.3"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","58.9%","","32.9%","69.6%","77.8%","78.5%","79.8%","77.4%","68.6%","52.4%","22.0%","5.6%","","58.3%","59.7%","53.1%","62.0%","70.1%","71.3%","59.5%","68.2%","57.4%","73.5%","","77.4%","69.6%","70.2%","67.5%","59.9%","75.0%","","39.5%","79.6%","","40.3%","","74.0%","61.1%","67.0%","73.1%","82.7%"
"        Margin of Error","±0.2","","±0.8","±0.8","±0.6","±0.6","±0.4","±0.4","±0.6","±0.6","±0.4","±0.3","","±0.2","±1.4","±1.7","±1.1","±3.5","±1.3","±1.1","±0.7","±0.2","±0.2","","±0.3","±0.3","±0.5","±1.1","±1.2","±0.7","","±0.7","±0.2","","±0.7","","±0.2","±0.8","±0.5","±0.4","±0.3"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5.5%","","18.9%","9.4%","5.9%","5.0%","4.1%","4.2%","4.1%","3.5%","3.9%","4.6%","","5.2%","9.0%","11.5%","4.4%","3.3%","5.8%","8.5%","6.1%","5.2%","5.0%","","5.3%","4.7%","4.5%","5.0%","6.1%","3.9%","","20.2%","3.6%","","11.9%","","4.5%","7.1%","6.1%","4.8%","2.7%"
"        Margin of Error","±0.1","","±0.8","±0.5","±0.4","±0.4","±0.2","±0.2","±0.3","±0.3","±0.4","±1.1","","±0.1","±1.2","±1.5","±0.6","±1.7","±0.8","±0.8","±0.4","±0.1","±0.1","","±0.2","±0.2","±0.3","±0.6","±0.9","±0.3","","±0.8","±0.1","","±0.8","","±0.1","±0.5","±0.3","±0.2","±0.1"
"Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","10,442,963","","663,366","825,365","863,138","817,769","1,493,904","1,692,870","927,080","877,751","1,276,690","1,005,030","","8,580,791","1,107,651","19,203","354,509","3,531","200,753","176,525","647,429","8,215,646","7,497,877","","3,730,745","3,767,132","1,257,063","289,090","240,020","727,953","","854,956","6,466,526","","846,751","","6,672,512","530,042","2,133,551","1,736,515","2,272,404"
"        Margin of Error","±2,240","","±2,538","±1,059","±689","±788","±1,751","±1,727","±5,274","±5,197","±615","±442","","±4,879","±3,187","±1,181","±1,742","±489","±5,175","±4,052","±804","±2,205","±1,303","","±1,057","±782","±7,433","±4,383","±2,523","±5,214","","±9,700","±10,570","","±6,820","","±1,110","±6,370","±12,756","±9,020","±14,839"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","62.8%","","41.8%","73.8%","84.0%","84.0%","83.7%","81.7%","74.8%","58.8%","26.7%","7.0%","","63.0%","60.0%","58.0%","64.6%","60.4%","64.7%","65.2%","65.4%","62.8%","78.2%","","81.9%","74.6%","76.9%","75.0%","69.6%","80.0%","","46.1%","84.1%","","42.6%","","78.8%","55.4%","73.2%","80.9%","87.9%"
"        Margin of Error","±0.1","","±0.4","±0.4","±0.3","±0.3","±0.2","±0.2","±0.3","±0.3","±0.3","±0.1","","±0.1","±0.3","±2.1","±0.5","±6.1","±1.1","±0.9","±0.4","±0.1","±0.1","","±0.2","±0.2","±0.3","±0.6","±0.6","±0.3","","±0.4","±0.1","","±0.4","","±0.1","±0.5","±0.2","±0.2","±0.2"
